transaction_id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
TXN103,0.19,0.21,-0.43,-0.06,0.12,0.13,-0.02,-0.16,-0.06,0.38,-0.36,0.19,0.31,0.1,0.08,-0.33,-0.28,-0.21,-0.02,0.1,0.06,0.23,-0.26,0.34,0.1,-0.13,-0.14,0.37,751.3
TXN104,-0.05,0.01,-0.16,0.07,0.44,-0.33,-0.17,-0.43,0.3,0.31,0.32,0.32,0.37,-0.19,-0.45,0.1,0.42,-0.25,0.2,0.22,-0.3,-0.37,-0.39,0.34,0.23,0.19,-0.26,0.38,69.0
TXN105,0.04,0.29,-0.19,0.11,0.12,-0.03,0.44,-0.45,-0.35,-0.4,0.2,0.29,-0.27,-0.21,-0.45,0.14,0.32,-0.17,0.1,0.21,-0.11,0.44,-0.06,-0.25,0.11,-0.12,0.09,0.0,1166.87
TXN106,-0.42,-0.01,0.1,-0.33,-0.02,0.07,-0.23,0.23,0.28,-0.32,-0.24,0.36,-0.04,-0.44,0.01,0.39,0.1,0.01,-0.04,-0.28,0.05,0.17,0.37,-0.18,-0.14,0.29,0.35,-0.36,116.04
TXN107,-0.3,-0.1,-0.35,0.37,-0.1,-0.08,-0.22,-0.27,-0.17,-0.08,0.38,0.07,-0.17,-0.4,-0.31,0.42,-0.27,0.39,0.17,-0.1,0.05,0.08,0.11,-0.26,0.16,0.37,-0.07,0.16,381.12
TXN108,-0.28,-0.31,-0.18,-0.03,-0.14,0.02,-0.28,0.16,0.4,0.31,-0.31,-0.36,0.14,-0.41,0.37,-0.42,0.33,0.37,0.31,0.34,0.26,-0.2,-0.17,-0.16,0.17,-0.14,-0.1,-0.37,60.74
TXN109,0.41,-0.04,-0.04,0.38,-0.44,0.41,0.24,0.17,0.22,0.13,0.21,-0.12,0.19,-0.25,0.25,-0.08,-0.13,-0.08,-0.11,0.42,-0.33,-0.06,0.09,0.32,0.11,-0.09,0.29,-0.2,650.42
TXN110,-0.02,0.32,0.38,-0.28,-0.34,0.19,0.25,-0.2,0.29,0.28,0.16,-0.28,-0.15,0.09,-0.44,-0.04,-0.06,-0.05,-0.22,-0.27,-0.42,-0.42,0.07,0.1,-0.44,-0.38,0.35,0.07,544.53
TXN111,-0.37,-0.12,-0.19,-0.25,0.34,-0.36,-0.16,-0.0,0.31,-0.27,-0.01,0.29,0.43,-0.13,0.35,-0.17,0.38,0.41,0.11,-0.25,-0.35,-0.39,-0.39,0.41,-0.3,-0.24,-0.35,0.29,1922.0
TXN112,-0.17,-0.41,-0.41,0.44,-0.38,-0.31,0.06,-0.05,-0.31,0.06,0.44,-0.16,-0.09,0.25,0.06,-0.29,-0.07,0.4,-0.14,0.07,-0.16,-0.04,0.14,-0.12,0.45,-0.37,0.37,0.29,461.47
TXN113,0.23,-0.45,-0.34,0.03,-0.11,-0.16,-0.21,-0.2,0.13,-0.25,0.09,-0.29,-0.05,-0.31,0.04,-0.29,-0.3,0.36,0.22,0.42,-0.16,-0.16,0.19,0.39,0.27,0.31,0.12,-0.07,1721.99
TXN114,0.14,0.27,-0.39,0.4,0.07,-0.13,0.4,-0.19,-0.01,-0.23,-0.02,0.39,-0.02,-0.27,-0.07,0.29,0.36,-0.31,-0.33,-0.38,-0.33,0.11,0.26,-0.25,0.39,0.41,0.0,0.05,637.61
TXN115,0.03,-0.21,0.07,-0.26,-0.21,0.04,-0.43,0.43,0.45,0.18,-0.4,-0.02,-0.42,-0.33,0.25,0.13,0.23,-0.07,-0.29,-0.23,0.39,0.18,0.24,0.3,0.26,0.43,-0.2,-0.32,1281.28
TXN116,0.17,0.17,-0.17,0.2,0.24,0.26,0.23,0.14,0.34,0.2,0.3,0.4,0.17,-0.4,-0.13,0.16,0.1,-0.41,-0.13,0.31,-0.15,0.23,-0.3,-0.07,0.1,-0.34,-0.38,0.22,1748.0
TXN117,0.01,-0.2,0.36,0.03,0.08,-0.44,0.19,-0.18,0.1,-0.42,0.15,0.27,-0.01,-0.45,-0.09,-0.45,-0.12,-0.3,-0.03,0.02,0.12,0.44,-0.18,-0.08,0.2,-0.42,-0.35,-0.05,799.92
TXN118,0.34,0.04,0.2,0.23,0.34,-0.03,-0.03,-0.44,0.25,0.13,-0.02,0.12,-0.23,0.19,0.22,-0.11,0.2,-0.21,-0.26,-0.19,0.41,-0.24,0.24,-0.38,-0.28,0.29,-0.42,-0.34,1535.95
TXN119,-0.33,-0.02,0.11,-0.14,-0.04,0.3,0.27,-0.09,0.05,0.04,-0.32,0.08,0.31,0.05,0.42,-0.28,-0.11,0.4,0.33,-0.06,-0.42,0.29,0.41,0.04,-0.33,-0.28,-0.25,0.39,1646.54
TXN120,0.33,-0.2,0.3,-0.34,-0.12,0.27,-0.37,-0.25,0.02,0.05,-0.41,-0.11,0.38,0.43,-0.41,-0.11,0.38,0.11,-0.1,-0.31,-0.11,0.01,0.32,-0.38,0.34,-0.38,-0.16,-0.45,461.24
TXN121,-0.33,0.2,0.36,0.28,0.1,-0.45,-0.37,0.11,-0.28,-0.06,-0.04,-0.06,0.32,0.25,-0.05,-0.14,-0.19,-0.3,0.26,-0.33,0.09,0.2,0.33,-0.15,0.1,0.04,0.01,0.11,632.72
TXN122,-0.07,-0.38,-0.21,0.35,0.21,0.24,0.2,0.18,-0.05,-0.31,-0.03,0.14,-0.23,0.1,0.07,0.11,-0.18,-0.41,0.3,0.29,0.0,0.14,0.38,0.14,-0.11,-0.35,0.07,0.31,1265.28
TXN123,0.09,-0.02,0.27,0.02,-0.03,-0.39,-0.09,-0.23,0.42,0.35,-0.37,0.1,-0.37,-0.41,-0.39,0.06,0.03,0.44,-0.33,-0.41,0.26,0.41,0.21,0.12,-0.04,-0.33,-0.27,-0.27,406.83
TXN124,-0.15,0.39,-0.27,-0.06,0.09,0.16,-0.29,-0.05,0.28,-0.31,-0.03,0.41,0.26,-0.42,0.3,-0.3,-0.11,-0.35,0.01,-0.33,0.06,-0.08,-0.1,-0.27,-0.35,0.13,0.13,-0.17,746.42
TXN125,0.13,0.31,0.4,-0.22,0.37,-0.04,0.33,0.11,-0.29,-0.09,0.34,0.21,0.15,0.27,-0.25,-0.32,-0.16,0.4,0.11,-0.12,-0.1,-0.03,0.32,-0.18,0.24,0.17,0.11,-0.41,538.34
TXN126,0.42,-0.02,-0.15,-0.01,0.21,-0.09,-0.41,-0.12,-0.31,-0.01,0.14,0.0,-0.05,0.04,-0.27,-0.25,0.34,-0.36,-0.02,0.09,0.11,0.03,0.12,-0.38,0.2,-0.05,0.07,-0.02,1588.6
TXN127,0.42,0.36,-0.12,0.44,0.01,-0.0,0.43,0.45,-0.29,0.04,-0.24,0.38,-0.15,-0.31,0.09,0.26,-0.4,0.22,-0.33,0.16,-0.21,0.12,-0.41,-0.42,0.38,-0.38,-0.3,0.25,369.81
TXN128,0.27,-0.28,-0.06,0.14,-0.16,-0.19,0.09,-0.08,-0.15,0.2,-0.22,0.25,-0.22,0.3,-0.33,0.06,-0.11,0.23,-0.44,0.16,0.08,-0.06,-0.1,-0.35,0.03,-0.33,-0.03,-0.03,1643.97
TXN129,0.33,-0.4,0.42,0.08,0.27,-0.14,0.34,-0.28,0.19,0.45,-0.22,-0.18,0.07,0.36,-0.04,0.29,-0.29,0.22,-0.13,-0.15,-0.11,0.41,-0.04,0.37,0.19,-0.4,-0.18,-0.07,1624.35
TXN130,-0.18,-0.2,0.45,-0.41,0.02,-0.12,-0.1,0.36,0.12,-0.1,0.04,0.34,-0.25,0.4,0.38,-0.17,0.02,0.01,-0.36,0.35,-0.4,-0.21,0.37,0.01,0.25,-0.41,0.38,-0.31,745.57
TXN131,0.32,0.06,-0.12,0.27,0.03,0.28,-0.29,0.01,0.0,-0.27,-0.34,-0.39,0.29,0.24,-0.18,-0.06,0.41,-0.22,0.21,-0.32,-0.41,-0.29,-0.0,-0.17,-0.05,-0.4,0.09,-0.44,1123.04
TXN132,-0.13,-0.35,-0.31,0.33,0.26,0.24,0.43,0.31,-0.07,-0.02,-0.33,-0.1,-0.35,-0.38,-0.13,0.32,-0.01,0.17,-0.35,0.26,-0.12,0.28,0.03,0.11,0.27,0.38,0.39,0.25,789.46
TXN133,0.2,0.4,0.1,-0.07,0.43,0.22,-0.4,0.03,0.0,0.4,0.18,-0.18,0.03,0.08,-0.03,0.39,-0.08,-0.22,0.25,-0.39,0.09,-0.31,0.14,-0.34,0.26,-0.13,-0.33,0.29,1904.27
TXN134,0.29,0.12,-0.12,-0.18,-0.12,-0.04,-0.04,-0.25,-0.09,0.39,0.38,0.18,0.08,-0.36,-0.37,-0.06,0.27,0.41,-0.42,0.24,-0.25,-0.45,-0.41,-0.08,0.18,0.45,-0.28,-0.35,1613.18
TXN135,-0.3,-0.03,0.34,0.16,-0.36,-0.35,-0.25,0.23,-0.01,-0.03,0.27,0.36,0.37,-0.06,0.17,-0.4,0.33,0.19,-0.16,0.07,-0.0,0.39,-0.28,-0.34,-0.06,0.23,0.01,0.38,688.5
TXN136,0.11,-0.43,0.32,0.12,-0.14,0.28,0.16,-0.28,-0.4,-0.24,0.16,0.28,-0.28,-0.05,0.32,0.33,-0.09,0.45,0.06,-0.0,0.06,-0.29,0.3,0.15,0.12,-0.22,0.2,-0.09,144.91
TXN137,-0.42,-0.12,-0.28,0.26,-0.28,-0.3,-0.3,0.25,-0.06,-0.43,-0.3,0.34,-0.29,0.21,0.17,-0.1,-0.36,-0.2,0.17,-0.22,0.28,0.02,-0.2,-0.1,-0.15,-0.4,0.28,0.29,501.78
TXN138,-0.11,-0.24,0.34,0.41,-0.21,-0.12,0.05,0.37,-0.08,-0.4,-0.23,0.23,-0.17,-0.08,0.36,-0.36,0.17,-0.19,-0.4,-0.1,-0.33,-0.17,-0.0,0.32,0.38,0.05,-0.26,0.2,1924.56
TXN139,-0.13,0.34,0.41,0.37,0.13,-0.3,0.25,-0.07,0.27,0.41,-0.27,0.01,0.21,-0.15,0.31,-0.18,-0.37,-0.38,-0.04,0.16,0.03,0.39,-0.14,0.19,0.02,-0.06,-0.23,-0.32,684.33
TXN140,-0.24,-0.08,-0.32,-0.25,-0.17,0.03,-0.24,0.15,0.25,-0.2,0.27,-0.26,0.29,0.38,0.05,0.15,0.3,0.24,0.17,-0.0,0.24,0.2,0.13,-0.2,-0.08,-0.02,0.39,0.15,1646.6
TXN141,0.42,-0.28,0.28,-0.42,-0.08,-0.21,0.36,0.23,0.03,-0.35,0.27,-0.07,0.13,0.18,-0.27,-0.14,-0.05,0.04,0.08,-0.09,0.16,-0.03,0.18,0.32,-0.03,-0.34,0.14,-0.4,417.92
TXN142,0.33,-0.18,0.23,0.23,-0.29,-0.22,-0.0,0.26,0.39,-0.39,-0.43,-0.26,0.19,0.2,0.08,0.29,-0.29,-0.32,-0.12,0.29,0.1,-0.1,0.43,0.32,0.25,0.1,-0.11,0.37,249.56
TXN143,0.06,-0.28,-0.39,-0.43,-0.44,-0.25,0.43,0.35,-0.38,-0.27,-0.26,0.11,0.09,0.4,-0.36,0.0,-0.03,0.02,0.35,-0.16,-0.07,0.03,-0.34,-0.0,-0.29,-0.14,-0.4,0.22,1391.64
TXN144,-0.06,-0.1,0.42,0.25,-0.07,-0.01,-0.25,-0.22,-0.29,-0.4,0.35,-0.33,0.14,0.3,0.08,-0.08,-0.2,-0.38,-0.17,-0.12,-0.01,-0.39,0.28,0.35,-0.11,-0.33,-0.18,-0.25,311.34
TXN145,-0.41,-0.28,0.05,0.37,-0.11,0.03,-0.2,-0.03,-0.03,-0.13,-0.05,0.31,-0.29,0.34,0.39,-0.19,-0.18,-0.37,-0.4,-0.26,-0.13,0.06,-0.32,0.19,-0.39,0.42,0.15,-0.16,1312.64
TXN146,0.01,0.43,0.37,-0.38,-0.11,-0.23,-0.36,-0.23,0.15,-0.37,0.2,0.02,0.39,-0.06,-0.03,0.01,0.2,-0.03,-0.01,0.3,-0.16,-0.23,-0.17,-0.3,0.27,0.12,-0.1,-0.28,1998.15
TXN147,-0.08,-0.13,0.31,0.08,-0.41,0.01,-0.3,0.19,0.03,0.4,0.07,0.25,-0.41,-0.17,0.03,0.02,0.43,-0.09,-0.21,-0.32,-0.22,-0.4,0.34,-0.03,0.02,-0.07,-0.11,-0.26,1024.07
TXN148,0.09,0.4,0.12,0.29,-0.24,0.08,0.03,-0.37,0.35,-0.41,0.42,0.29,-0.09,0.39,0.32,-0.23,0.2,-0.22,0.34,-0.05,0.21,-0.03,0.06,0.12,-0.28,-0.03,0.35,-0.06,1308.65
TXN149,0.22,0.36,0.19,-0.11,-0.18,0.07,0.26,0.04,-0.16,-0.21,-0.16,0.02,-0.38,0.32,-0.32,0.0,0.2,0.05,-0.37,0.07,-0.12,-0.36,0.28,-0.34,0.25,0.43,0.05,-0.26,1053.27
TXN150,-0.02,0.05,0.36,-0.42,0.41,-0.37,0.17,0.02,0.17,-0.24,0.11,0.08,-0.1,-0.35,0.16,-0.35,-0.32,-0.39,-0.26,-0.05,-0.37,0.01,0.4,0.28,0.34,-0.35,0.02,0.13,1519.05
TXN151,0.27,0.03,0.41,0.24,-0.31,0.23,-0.44,0.24,-0.0,-0.09,-0.03,0.1,0.24,-0.34,0.32,0.26,-0.19,0.4,0.26,-0.15,0.39,0.35,0.4,0.12,-0.33,0.14,0.39,0.21,1174.53
TXN152,0.02,0.02,-0.26,-0.4,0.2,-0.22,0.04,0.41,-0.28,-0.16,-0.25,0.32,0.15,0.1,0.07,-0.37,-0.15,0.35,0.43,0.16,-0.19,-0.19,0.02,0.15,0.28,-0.34,-0.35,0.42,1172.93
TXN153,-0.08,-0.4,-0.01,-0.36,0.22,0.01,0.18,-0.32,-0.31,-0.39,0.04,-0.35,0.07,0.4,-0.35,-0.44,-0.42,0.34,0.19,-0.14,-0.18,-0.45,0.09,-0.3,-0.26,-0.29,-0.11,-0.06,1500.01
TXN154,-0.39,0.37,0.32,0.09,0.32,0.06,0.17,-0.42,0.43,0.02,0.36,-0.31,0.11,0.02,-0.44,0.16,0.41,-0.18,-0.12,0.13,0.26,0.04,-0.23,0.32,0.17,-0.33,-0.31,-0.28,556.72
TXN155,0.29,0.39,-0.13,0.03,0.12,0.29,-0.09,0.05,-0.35,-0.42,-0.45,0.25,-0.24,0.1,-0.17,-0.25,0.13,0.44,-0.22,-0.19,0.11,-0.04,-0.27,0.12,-0.25,0.21,0.13,0.11,1873.74
TXN156,-0.44,-0.01,0.32,-0.05,0.29,-0.29,-0.14,0.18,-0.01,0.04,-0.32,-0.16,0.03,0.37,-0.13,0.02,0.43,0.04,-0.12,0.35,-0.3,0.16,-0.41,0.31,-0.05,0.07,-0.39,0.31,793.42
TXN157,-0.23,-0.17,-0.26,-0.06,0.33,-0.17,0.0,0.44,0.28,0.3,0.28,-0.21,-0.29,-0.08,0.38,-0.2,0.21,0.17,0.22,0.15,-0.41,0.37,-0.3,0.12,0.25,-0.35,-0.29,-0.12,234.54
TXN158,0.14,0.09,-0.04,-0.09,0.43,0.08,-0.39,0.25,-0.14,-0.35,-0.37,-0.21,0.05,0.43,0.1,0.34,-0.45,0.2,0.27,0.36,-0.26,0.04,-0.12,-0.27,0.09,0.29,-0.19,-0.24,356.73
TXN159,0.37,-0.36,-0.2,-0.18,0.18,-0.08,-0.23,0.35,-0.39,0.29,0.44,0.16,-0.38,-0.1,0.23,-0.04,0.34,-0.22,-0.41,-0.22,-0.16,-0.01,-0.38,0.33,0.33,0.03,-0.15,-0.17,1107.71
TXN160,-0.38,-0.07,0.39,-0.41,-0.15,0.16,-0.33,0.42,-0.22,-0.02,-0.2,0.41,-0.03,0.43,-0.4,0.27,-0.04,-0.1,-0.41,-0.05,0.29,0.14,-0.18,0.26,0.43,0.4,0.39,0.32,1083.42
TXN161,-0.31,-0.41,0.42,-0.33,-0.09,-0.43,0.13,0.16,0.12,-0.11,-0.04,0.12,-0.12,-0.26,-0.29,-0.24,0.13,0.29,0.3,-0.44,-0.06,-0.4,-0.11,-0.22,-0.25,0.19,0.09,-0.39,286.51
TXN162,-0.2,-0.08,0.04,-0.37,0.27,-0.11,0.41,-0.31,0.4,-0.24,0.29,-0.25,-0.32,0.39,0.25,-0.06,0.05,0.36,-0.1,0.17,0.19,0.07,0.02,0.4,0.01,0.24,0.19,-0.11,620.19
TXN163,0.33,-0.11,-0.21,-0.2,0.41,0.02,0.12,0.23,0.36,0.06,0.1,0.42,0.07,0.37,0.19,-0.01,0.01,-0.15,-0.13,0.02,0.12,0.26,-0.18,0.32,0.2,-0.33,-0.17,-0.41,1159.18
TXN164,-0.32,-0.26,-0.4,0.28,-0.22,0.08,0.33,-0.02,0.29,-0.08,-0.44,-0.11,0.09,-0.01,-0.03,-0.06,0.07,0.04,-0.37,-0.28,-0.3,-0.22,0.02,-0.25,-0.34,0.33,-0.21,0.06,1307.7
TXN165,-0.44,-0.03,-0.08,0.17,-0.03,0.43,-0.3,0.08,-0.37,-0.05,-0.32,0.32,0.39,-0.11,0.42,-0.08,0.09,-0.25,-0.42,-0.24,-0.14,0.23,-0.35,-0.06,-0.0,0.43,0.11,-0.17,1629.52
TXN166,0.23,0.37,0.41,-0.03,0.13,-0.37,-0.15,0.1,0.43,0.34,0.43,0.22,0.25,0.11,0.32,-0.2,0.16,0.32,-0.05,-0.3,-0.36,0.3,-0.03,-0.35,0.1,0.0,-0.12,0.45,1157.21
TXN167,0.41,-0.09,0.23,-0.41,0.41,-0.27,-0.12,-0.33,0.03,0.03,0.3,-0.44,-0.2,0.31,-0.15,-0.22,0.38,-0.24,-0.36,0.3,-0.16,-0.43,0.22,0.14,-0.1,0.37,-0.01,0.33,587.19
TXN168,-0.41,0.4,-0.3,0.0,0.13,0.02,-0.33,-0.12,-0.37,-0.29,-0.39,0.4,0.34,-0.14,-0.35,0.01,0.41,0.36,-0.08,-0.14,0.04,-0.21,0.41,-0.07,0.21,-0.31,0.13,0.28,1204.15
TXN169,0.03,0.11,0.35,0.07,0.26,0.17,-0.24,0.37,0.15,0.22,-0.03,0.43,0.26,0.01,0.29,0.14,0.28,0.3,-0.05,-0.26,0.13,-0.27,0.34,0.39,0.01,0.28,0.27,-0.4,1269.27
TXN170,0.03,0.24,0.16,0.09,-0.4,0.33,-0.43,0.1,0.29,-0.19,0.13,0.33,-0.26,0.1,0.28,0.12,-0.18,-0.18,0.11,0.22,0.28,0.19,-0.35,-0.21,-0.21,0.15,-0.24,0.38,664.34
TXN171,-0.27,0.32,0.42,0.12,0.32,0.42,-0.22,-0.05,0.38,-0.3,-0.01,-0.26,-0.06,0.0,0.27,-0.29,-0.35,0.32,0.43,0.03,-0.27,0.2,-0.41,-0.34,0.29,0.15,-0.2,0.1,929.33
TXN172,-0.36,-0.04,-0.12,-0.24,-0.28,0.16,-0.42,0.41,-0.11,0.44,0.05,-0.17,0.13,-0.2,-0.35,-0.41,0.42,-0.16,-0.1,0.13,-0.33,-0.04,-0.33,0.28,-0.08,-0.12,0.38,0.26,608.36
TXN173,-0.31,0.42,0.42,0.39,-0.4,-0.18,0.05,0.21,-0.04,-0.41,0.2,-0.44,0.3,-0.39,-0.32,-0.03,0.24,-0.14,-0.03,0.1,-0.15,0.28,-0.27,-0.34,0.31,0.45,0.32,0.22,1000.42
TXN174,-0.43,0.16,0.32,-0.33,0.23,0.33,0.13,-0.01,-0.36,-0.07,0.05,0.2,-0.28,0.08,-0.44,-0.06,-0.22,-0.31,0.31,-0.16,-0.18,-0.03,0.11,-0.42,-0.07,0.41,-0.21,0.27,823.29
TXN175,0.33,-0.27,-0.07,0.18,-0.31,-0.05,-0.13,0.38,0.3,-0.24,-0.4,-0.09,0.03,0.34,0.24,0.07,-0.21,-0.08,0.07,0.1,-0.04,0.16,-0.24,0.08,-0.21,-0.11,0.01,0.16,1658.23
TXN176,0.07,0.36,-0.06,-0.43,0.31,0.18,-0.35,-0.2,0.09,-0.34,-0.16,0.01,0.41,0.39,0.44,-0.08,0.14,-0.3,-0.25,-0.43,0.44,-0.36,-0.31,0.19,0.21,0.23,0.11,0.25,827.32
TXN177,-0.42,0.16,0.07,0.04,-0.29,-0.12,0.17,0.31,0.27,0.39,-0.02,0.1,-0.38,-0.2,-0.21,0.41,-0.01,0.4,-0.26,0.26,0.38,-0.14,0.01,-0.03,0.38,-0.05,0.22,-0.3,750.63
TXN178,-0.14,0.27,-0.25,-0.2,-0.41,-0.43,0.41,-0.38,0.03,-0.27,0.23,0.28,-0.38,0.34,-0.42,-0.2,-0.01,0.4,0.43,0.37,-0.19,-0.22,0.02,-0.42,-0.04,-0.35,-0.37,0.32,518.14
TXN179,-0.45,-0.25,-0.16,-0.36,-0.39,-0.08,0.02,0.27,0.09,0.18,-0.11,-0.3,-0.3,0.05,0.11,-0.11,-0.18,-0.31,0.3,0.05,0.37,0.27,-0.27,0.4,0.38,-0.27,0.1,-0.02,358.42
TXN180,0.32,0.35,-0.13,0.06,-0.23,-0.16,0.06,-0.07,-0.35,-0.04,-0.2,0.22,-0.4,-0.38,0.13,0.2,-0.4,0.36,-0.13,0.08,-0.32,0.18,0.01,0.02,0.4,-0.43,-0.45,-0.15,714.12
TXN181,0.22,-0.16,-0.22,-0.06,-0.04,0.35,0.19,0.41,0.31,-0.43,-0.01,-0.1,0.16,0.04,0.16,-0.15,0.19,-0.1,0.4,-0.16,0.44,-0.31,0.22,0.29,0.14,0.14,-0.42,0.04,1930.82
TXN182,0.43,-0.05,-0.06,0.35,-0.23,0.34,-0.32,0.33,-0.18,-0.19,0.35,-0.1,0.21,0.08,-0.21,-0.37,0.28,0.05,0.28,-0.41,-0.22,-0.12,-0.0,-0.39,-0.35,0.31,0.02,0.29,183.26
TXN183,-0.3,-0.26,-0.35,-0.18,-0.23,0.03,0.45,-0.2,-0.12,0.31,0.42,-0.25,-0.44,0.15,0.06,-0.16,-0.21,-0.29,-0.37,-0.43,0.24,0.04,-0.41,-0.15,0.44,0.18,-0.35,-0.21,1469.07
TXN184,0.1,0.05,-0.24,-0.05,0.32,0.23,0.34,-0.37,-0.37,0.12,-0.33,0.26,0.16,-0.32,-0.14,0.13,0.23,0.28,0.26,0.09,0.45,0.29,0.33,-0.23,-0.31,-0.38,-0.2,-0.02,1323.2
TXN185,-0.24,0.23,-0.17,-0.38,-0.29,0.3,-0.13,-0.41,-0.21,-0.22,-0.19,0.1,-0.12,-0.26,0.37,0.2,-0.28,-0.27,0.05,-0.4,0.25,0.04,0.45,-0.42,0.06,-0.39,-0.25,-0.23,996.01
TXN186,-0.43,0.14,-0.12,-0.26,-0.14,0.34,0.31,0.39,0.35,-0.36,0.41,-0.03,0.43,0.0,-0.03,0.39,-0.35,0.19,-0.39,0.16,0.15,-0.38,0.07,0.43,-0.22,-0.01,0.43,0.13,416.81
TXN187,0.09,0.01,-0.14,0.03,0.06,-0.3,-0.36,0.27,0.43,-0.33,0.28,0.16,-0.35,-0.33,-0.29,-0.2,-0.05,-0.29,-0.22,0.32,0.18,0.42,0.28,0.19,-0.16,-0.39,-0.26,0.14,33.65
TXN188,-0.32,-0.4,-0.06,-0.13,-0.44,-0.03,-0.07,0.44,0.16,-0.2,0.44,0.23,0.31,0.24,-0.42,0.08,-0.25,0.22,-0.24,-0.39,-0.1,-0.23,-0.37,-0.32,-0.35,0.0,0.43,0.03,114.56
TXN189,-0.33,-0.19,-0.23,-0.31,0.2,0.35,0.23,-0.04,-0.05,-0.33,-0.41,0.1,-0.17,0.23,-0.1,-0.23,-0.1,0.04,-0.3,0.05,0.39,-0.16,0.18,-0.44,-0.12,0.31,0.35,0.38,680.13
TXN190,0.05,-0.23,-0.31,0.27,-0.02,0.3,0.06,0.4,0.09,-0.08,0.27,0.06,-0.24,-0.28,-0.43,-0.33,-0.15,0.39,-0.06,-0.29,0.1,0.26,0.17,0.08,0.38,-0.08,-0.3,0.07,888.13
TXN191,-0.19,0.06,0.12,0.41,-0.09,-0.12,0.4,-0.15,0.08,-0.43,-0.39,-0.19,0.02,0.34,-0.29,0.22,0.44,-0.42,0.37,0.34,0.04,0.43,-0.24,-0.38,-0.15,0.05,-0.3,-0.07,115.77
TXN192,0.44,0.23,-0.13,-0.14,-0.16,-0.15,0.02,-0.14,0.25,0.35,0.41,-0.39,0.38,-0.11,0.15,-0.29,0.27,0.03,0.37,0.21,-0.39,-0.11,-0.35,0.16,0.1,0.05,0.23,0.26,298.76
TXN193,-0.28,0.0,0.03,-0.4,0.4,-0.07,0.32,-0.27,-0.04,0.36,-0.21,-0.03,-0.22,-0.37,0.14,0.25,-0.25,0.45,-0.11,-0.24,-0.43,0.13,-0.06,-0.42,-0.27,-0.18,-0.43,0.34,409.89
TXN194,-0.06,-0.1,0.37,0.23,0.16,-0.41,0.43,0.4,-0.03,-0.25,0.02,-0.09,0.29,0.37,0.02,0.25,0.39,-0.12,0.19,-0.24,0.28,-0.43,0.2,-0.22,0.09,-0.24,0.42,-0.29,1164.58
TXN195,-0.26,-0.32,0.29,0.27,0.07,-0.18,0.27,-0.01,0.35,-0.07,-0.29,-0.45,-0.37,0.03,0.12,0.02,0.23,0.18,0.18,0.15,-0.39,0.18,0.28,-0.34,-0.28,-0.43,-0.36,0.16,1179.66
TXN196,0.05,-0.02,0.22,0.43,0.07,0.04,0.21,0.18,0.42,-0.08,0.34,0.22,-0.14,-0.04,-0.44,-0.29,-0.36,0.37,-0.17,-0.01,0.37,-0.39,0.07,-0.23,0.44,-0.23,0.29,-0.05,1375.41
TXN197,-0.07,0.31,0.08,0.36,0.24,0.31,0.03,0.15,0.14,-0.17,0.3,0.26,-0.14,-0.3,0.19,0.07,-0.25,-0.43,0.14,0.08,-0.39,-0.29,0.12,-0.43,-0.38,-0.24,-0.16,0.13,1688.77
TXN198,0.05,-0.18,-0.18,-0.08,0.36,-0.4,0.33,0.14,-0.11,-0.36,0.1,0.13,-0.43,-0.09,0.11,-0.08,0.44,0.12,-0.18,0.37,0.05,-0.05,0.38,0.3,-0.11,0.41,0.4,0.02,774.09
TXN199,0.18,-0.41,0.38,0.3,0.1,0.26,-0.09,-0.43,0.34,0.0,0.12,0.01,-0.13,-0.37,0.34,-0.15,-0.34,0.31,-0.07,0.09,-0.1,0.31,-0.27,0.2,0.05,0.12,-0.18,-0.15,685.07
TXN200,0.2,0.05,-0.43,0.3,0.4,-0.05,0.05,0.24,0.21,0.38,-0.33,0.42,-0.35,-0.27,0.38,0.14,0.06,-0.36,-0.42,0.22,-0.17,0.29,-0.24,-0.15,-0.34,-0.42,0.18,0.27,1376.9
TXN201,-0.18,0.01,-0.14,0.33,-0.29,-0.13,0.27,0.21,-0.29,-0.44,0.3,0.45,0.45,-0.21,-0.3,0.11,0.33,0.26,-0.01,-0.22,-0.18,-0.43,-0.38,-0.09,-0.19,-0.21,-0.18,0.43,214.76
TXN202,0.01,-0.08,-0.4,0.18,0.04,0.27,0.22,-0.35,-0.11,-0.03,-0.06,-0.05,0.14,0.11,0.29,0.11,0.37,0.01,0.37,0.45,0.25,-0.07,-0.04,0.11,-0.05,0.32,-0.28,-0.43,1154.42
TXN203,-0.03,-0.27,0.05,0.16,0.12,-0.38,0.14,-0.14,-0.05,-0.21,0.44,-0.17,-0.05,-0.11,0.07,-0.38,0.02,-0.16,0.2,-0.03,0.41,-0.36,0.4,0.32,-0.02,0.24,0.14,-0.28,1129.31
TXN204,0.43,0.27,-0.17,-0.29,0.15,0.35,0.11,0.36,0.2,0.31,-0.3,-0.06,-0.06,-0.39,-0.18,-0.19,0.2,-0.08,-0.41,-0.04,-0.21,-0.19,0.1,-0.28,-0.13,0.39,-0.31,-0.3,1131.18
